68625,000000
68625,000000
68625,000000
68625,000000
68625,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64560,000000
64137,000000
64137,000000
64137,000000
64137,000000
64137,000000
64137,000000
63947,000000
67140,000000
67140,000000
67140,000000
63947,000000
63947,000000
63191,000000
63191,000000
63191,000000
63191,000000
63191,000000
63191,000000
62497,000000
62497,000000
62277,000000
62277,000000
62277,000000
65167,000000
65167,000000
65167,000000
65167,000000
65167,000000
65167,000000
65167,000000
62970,000000
62970,000000
62970,000000
62970,000000
62970,000000
62970,000000
62970,000000
62277,000000
62277,000000
60242,000000
62297,000000
62297,000000
62297,000000
62297,000000
62297,000000
62297,000000
62297,000000
62297,000000
62297,000000
62297,000000
62297,000000
62297,000000
62297,000000
62297,000000
62297,000000
62297,000000
62297,000000
63686,000000
63686,000000
62407,000000
62407,000000
62407,000000
62407,000000
62407,000000
62407,000000
62407,000000
62407,000000
62407,000000
62407,000000
62407,000000
62407,000000
62407,000000
62407,000000
62046,000000
62046,000000
62046,000000
62046,000000
62046,000000
62046,000000
62046,000000
62046,000000
62046,000000
62046,000000
62046,000000
62046,000000
61339,000000
61339,000000
61033,000000
61033,000000
61033,000000
61033,000000
61033,000000
61033,000000
61033,000000
59897,000000
59897,000000
59897,000000
59897,000000
59897,000000
59897,000000
59897,000000
59897,000000
59897,000000
59897,000000
59147,000000
59147,000000
59147,000000
59530,000000
59530,000000
59530,000000
59530,000000
59530,000000
59530,000000
59530,000000
59530,000000
59530,000000
59530,000000
59530,000000
59530,000000
61520,000000
61520,000000
61520,000000
61520,000000
61520,000000
61520,000000
61520,000000
61520,000000
61520,000000
61520,000000
61520,000000
61520,000000
61520,000000
61520,000000
61520,000000
61520,000000
59621,000000
59621,000000
59621,000000
59621,000000
59621,000000
59621,000000
59621,000000
59621,000000
59621,000000
59621,000000
59621,000000
59621,000000
59621,000000
59621,000000
59621,000000
59621,000000
59621,000000
59621,000000
59621,000000
59621,000000
59621,000000
59621,000000
62051,000000
62051,000000
62051,000000
62051,000000
62051,000000
62051,000000
62051,000000
62051,000000
62051,000000
62051,000000
62051,000000
62051,000000
62051,000000
62051,000000
62051,000000
62051,000000
62051,000000
62051,000000
62051,000000
62051,000000
62051,000000
62051,000000
62051,000000
62051,000000
61913,000000
61913,000000
61913,000000
61913,000000
61913,000000
61913,000000
61913,000000
61913,000000
61913,000000
61913,000000
61913,000000
61913,000000
61913,000000
61913,000000
61390,000000
61390,000000
61390,000000
61390,000000
61390,000000
61390,000000
58826,000000
58826,000000
58826,000000
60780,000000
60780,000000
60780,000000
60780,000000
60780,000000
60780,000000
60780,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
58826,000000
54253,000000
54253,000000
54253,000000
54253,000000
54253,000000
54253,000000
54253,000000
54253,000000
54253,000000
54253,000000
54253,000000
54253,000000
54253,000000
54253,000000
54253,000000
54253,000000
54253,000000
54253,000000
54253,000000
54253,000000
54253,000000
54253,000000
53779,000000
53779,000000
53779,000000
53779,000000
53779,000000
53779,000000
53779,000000
53779,000000
53779,000000
53779,000000
53779,000000
53779,000000
53779,000000
53779,000000
53779,000000
53779,000000
53779,000000
53779,000000
53779,000000
57387,000000
57387,000000
57387,000000
57387,000000
57387,000000
57387,000000
57387,000000
57387,000000
57387,000000
53281,000000
53281,000000
53281,000000
53281,000000
53281,000000
53281,000000
53281,000000
52901,000000
52901,000000
52901,000000
52901,000000
52901,000000
52901,000000
52901,000000
52901,000000
52901,000000
52901,000000
52901,000000
52901,000000
52901,000000
52901,000000
52901,000000
51630,000000
51630,000000
51630,000000
51630,000000
51630,000000
51630,000000
51630,000000
51630,000000
50507,000000
50507,000000
50507,000000
50655,000000
50655,000000
50655,000000
50655,000000
50655,000000
50655,000000
50655,000000
50655,000000
50655,000000
50507,000000
50507,000000
50507,000000
50507,000000
50507,000000
50507,000000
50507,000000
50507,000000
50507,000000
50507,000000
50507,000000
50507,000000
50202,000000
49641,000000
49641,000000
49641,000000
49641,000000
49641,000000
49641,000000
49641,000000
49641,000000
49641,000000
49641,000000
49641,000000
49641,000000
49641,000000
49641,000000
49641,000000
49641,000000
49641,000000
49641,000000
49641,000000
49641,000000
49641,000000
49641,000000
49641,000000
49641,000000
49641,000000
49641,000000
49641,000000
49641,000000
49539,000000
49539,000000
49539,000000
49539,000000
49539,000000
49539,000000
49539,000000
49539,000000
49539,000000
49649,000000
49649,000000
49649,000000
49649,000000
49649,000000
49649,000000
49539,000000
49539,000000
49539,000000
49539,000000
49539,000000
49539,000000
49539,000000
49539,000000
49539,000000
49539,000000
48414,000000
48414,000000
48414,000000
48414,000000
48414,000000
48414,000000
48414,000000
48414,000000
48414,000000
48414,000000
48414,000000
48414,000000
48414,000000
48414,000000
48414,000000
48414,000000
48414,000000
48414,000000
48414,000000
48414,000000
48414,000000
48414,000000
48414,000000
48414,000000
48414,000000
48414,000000
48414,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45750,000000
45649,000000
45649,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45594,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
45072,000000
44522,000000
44522,000000
44522,000000
44522,000000
44522,000000
44522,000000
44522,000000
44522,000000
44522,000000
44522,000000
44522,000000
44522,000000
44522,000000
44522,000000
44522,000000
44522,000000
44522,000000
44522,000000
44522,000000
44522,000000
44522,000000
43670,000000
43670,000000
43670,000000
43670,000000
43670,000000
43670,000000
43670,000000
43670,000000
43670,000000
43670,000000
43670,000000
43670,000000
43670,000000
43670,000000
43670,000000
43670,000000
43670,000000
43670,000000
43670,000000
43670,000000
43670,000000
43670,000000
43670,000000
43670,000000
43670,000000
43670,000000
43670,000000
43670,000000
43670,000000
43614,000000
43614,000000
43614,000000
42998,000000
42998,000000
42998,000000
42998,000000
42998,000000
42998,000000
42998,000000
42998,000000
42998,000000
42998,000000
42998,000000
42998,000000
42998,000000
42998,000000
42998,000000
42998,000000
42998,000000
42998,000000
42892,000000
42892,000000
42892,000000
42892,000000
42892,000000
42892,000000
42892,000000
42892,000000
42892,000000
42892,000000
42892,000000
42892,000000
42892,000000
42892,000000
42892,000000
42892,000000
42892,000000
42892,000000
42892,000000
42892,000000
42068,000000
42068,000000
42068,000000
42068,000000
42068,000000
42068,000000
42068,000000
42068,000000
42068,000000
42068,000000
42068,000000
42068,000000
42068,000000
42068,000000
42068,000000
42068,000000
42068,000000
42047,000000
42047,000000
42047,000000
42047,000000
42047,000000
42047,000000
42047,000000
42047,000000
42047,000000
42047,000000
42047,000000
42047,000000
42047,000000
42047,000000
41932,000000
41932,000000
41932,000000
41932,000000
41932,000000
41932,000000
41932,000000
41932,000000
41932,000000
41932,000000
41932,000000
41932,000000
41932,000000
41932,000000
41932,000000
41932,000000
41932,000000
41932,000000
41932,000000
41871,000000
41871,000000
41871,000000
41871,000000
41509,000000
41509,000000
41509,000000
41509,000000
41509,000000
41509,000000
41509,000000
41509,000000
41509,000000
41509,000000
41509,000000
41509,000000
41509,000000
41509,000000
41509,000000
41509,000000
41509,000000
41509,000000
41509,000000
41509,000000
41509,000000
41509,000000
41509,000000
41380,000000
41380,000000
41380,000000
41380,000000
41380,000000
41380,000000
41380,000000
41380,000000
41380,000000
41380,000000
41380,000000
41380,000000
41380,000000
41380,000000
41380,000000
41380,000000
41380,000000
41380,000000
41380,000000
41380,000000
41380,000000
41380,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
41175,000000
